20170911 04:55:00,460928,462730,460398,462731
20170911 05:00:00,462900,463051,462279,462783
20170911 05:05:00,462783,462783,461167,462328
20170911 05:10:00,462329,462329,461113,461927
20170911 05:15:00,461927,462325,460470,460995
20170911 05:20:00,460814,460819,458100,459649
20170911 05:25:00,459632,459709,459630,459630
20170911 05:30:00,459630,459645,459000,459001
20170911 05:35:00,459000,459000,457040,457128
20170911 05:40:00,457128,460999,457128,460999
20170911 05:45:00,460999,461462,460000,460000
20170911 05:50:00,460000,460174,458999,459900
20170911 05:55:00,459899,459905,459571,459884
20170911 06:00:00,459884,461704,459883,461483
20170911 06:05:00,461518,461518,460484,460410
20170911 06:10:00,460471,460567,460302,460100
20170911 06:15:00,460100,460304,459200,459999
20170911 06:20:00,460000,460000,459141,459811
20170911 06:25:00,459811,460536,459010,459107
20170911 06:30:00,459106,459658,459000,459657
20170911 06:35:00,459589,459589,458650,459001
20170911 06:40:00,459001,459816,458234,459628
20170911 06:45:00,459899,460539,459712,460538
20170911 06:50:00,460002,460538,459359,459717
20170911 06:55:00,459718,460539,459000,459000
20170911 07:00:00,459000,459117,458281,458943
20170911 07:05:00,458938,460900,458925,460090
20170911 07:10:00,460090,463989,460090,463927
20170911 07:15:00,463977,464606,463350,464600
20170911 07:20:00,464606,465570,464500,465111
20170911 07:25:00,465111,465940,463887,463887
20170911 07:30:00,463977,464768,463889,464750
20170911 07:35:00,464750,464750,464027,464293
20170911 07:40:00,464073,464260,463240,463546
20170911 07:45:00,463549,464330,463547,463632
20170911 07:50:00,463632,463770,462810,463000
20170911 07:55:00,463000,463043,462120,462120
20170911 08:00:00,462120,462220,461020,461023
20170911 08:05:00,461023,463390,460303,463389
20170911 08:10:00,463389,463390,462756,462588
20170911 08:15:00,462756,463051,461313,462262
20170911 08:20:00,462262,462262,460276,461751
20170911 08:25:00,461752,461900,461700,461532
20170911 08:30:00,461532,461698,460450,460599
20170911 08:35:00,460599,461319,459699,459699
20170911 08:40:00,459699,459699,457199,457999
20170911 08:45:00,457999,458410,455280,455280
20170911 08:50:00,456000,456710,455000,456710
20170911 08:55:00,456430,457510,456207,456612
20170911 09:00:00,456850,457138,455800,455800
20170911 09:05:00,455790,456530,455350,455251
20170911 09:10:00,455301,455301,453930,455200
20170911 09:15:00,455200,458229,455100,457499
20170911 09:20:00,457171,458700,457171,457594
20170911 09:25:00,457271,457600,455441,455900
20170911 09:30:00,455900,455900,453510,453904
20170911 09:35:00,453905,455690,453510,455002
20170911 09:40:00,455007,455580,453300,454040
20170911 09:45:00,454040,455439,454040,454836
20170911 09:50:00,455128,455180,454102,454630
20170911 09:55:00,454625,455470,453810,455460
20170911 10:00:00,455460,456470,455460,456417
20170911 10:05:00,456416,458030,456400,457302
20170911 10:10:00,457710,458090,457109,457600
20170911 10:15:00,457600,460000,457318,459770
20170911 10:20:00,459770,461867,459770,461864
20170911 10:25:00,461644,461969,461462,461499
20170911 10:30:00,461463,462781,459789,462110
20170911 10:35:00,462109,463597,462032,462725
20170911 10:40:00,462725,463115,460550,461000
20170911 10:45:00,460975,463000,460966,462511
20170911 10:50:00,462200,463730,462100,463772
20170911 10:55:00,463900,465660,463700,465560
20170911 11:00:00,465659,466000,463710,464493
20170911 11:05:00,464499,465400,464030,464505
20170911 11:10:00,464505,466373,464110,466040
20170911 11:15:00,466001,466040,464100,464112
20170911 11:20:00,464112,464112,461501,461930
20170911 11:25:00,461929,463709,461500,463250
20170911 11:30:00,463275,464930,463275,464900
20170911 11:35:00,464900,465930,464772,465308
20170911 11:40:00,464950,465287,463800,463800
20170911 11:45:00,463799,464600,463799,463800
20170911 11:50:00,463775,463900,462650,463079
20170911 11:55:00,463080,463800,462570,463087
20170911 12:00:00,463087,464570,463087,464497
20170911 12:05:00,464509,465217,463419,463937
20170911 12:10:00,463936,465490,463936,465489
20170911 12:15:00,465488,465900,464581,465900
20170911 12:20:00,465989,467730,465989,467499
20170911 12:25:00,467499,468170,466763,468041
20170911 12:30:00,468038,468520,467110,468139
20170911 12:35:00,468139,468460,467000,467605
20170911 12:40:00,467606,468101,466420,467527
20170911 12:45:00,467501,467700,465495,466890
20170911 12:50:00,466890,467060,465950,466000
20170911 12:55:00,466025,467050,466000,467000
20170911 13:00:00,467050,468001,466000,466500
20170911 13:05:00,466500,466895,465280,465350
20170911 13:10:00,465350,465951,463200,464370
20170911 13:15:00,464370,464802,463041,463624
20170911 13:20:00,463624,463970,462802,463769
20170911 13:25:00,463769,464105,462200,462566
20170911 13:30:00,462600,462600,458200,459968
20170911 13:35:00,459802,460540,459000,459500
20170911 13:40:00,459500,459500,455898,455898
20170911 13:45:00,456000,457000,454545,455579
20170911 13:50:00,455579,456940,454800,456000
20170911 13:55:00,456500,458200,455900,458195
20170911 14:00:00,458200,459840,457675,459812
20170911 14:05:00,459840,460645,459083,460141
20170911 14:10:00,460146,460254,456436,457719
20170911 14:15:00,457719,458480,457000,458479
20170911 14:20:00,458479,460400,458470,459369
20170911 14:25:00,459758,459767,457340,458386
20170911 14:30:00,458225,458624,456312,456471
20170911 14:35:00,456470,457439,453170,453994
20170911 14:40:00,453999,454868,452501,452999
20170911 14:45:00,452999,453700,451000,451860
20170911 14:50:00,452060,453006,451036,452000
20170911 14:55:00,452000,455189,451505,453970
20170911 15:00:00,453744,456060,453290,455123
20170911 15:05:00,455498,455499,453000,453398
20170911 15:10:00,453398,453998,452053,454200
20170911 15:15:00,454299,456300,454199,455141
20170911 15:20:00,455544,456299,454413,455399
20170911 15:25:00,455400,458389,455000,457645
20170911 15:30:00,457755,458620,457640,458510
20170911 15:35:00,458511,459449,457470,459000
20170911 15:40:00,459449,459461,458625,459006
20170911 15:45:00,458831,459280,456680,457458
20170911 15:50:00,457458,458511,455202,455660
20170911 15:55:00,455660,456711,454640,456390
20170911 16:00:00,456394,456501,454640,456225
20170911 16:05:00,456225,458950,455597,458000
20170911 16:10:00,458000,459583,457483,457636
20170911 16:15:00,457636,458777,456478,458612
20170911 16:20:00,458611,458686,457380,457830
20170911 16:25:00,457880,458665,457230,457378
20170911 16:30:00,457379,457909,456521,457425
20170911 16:35:00,457905,460000,457905,458731
20170911 16:40:00,458731,459300,458560,458566
20170911 16:45:00,458560,458670,457480,458060
20170911 16:50:00,458060,458482,457200,457733
20170911 16:55:00,457800,457801,456004,456498
20170911 17:00:00,456498,457740,456450,457524
20170911 17:05:00,457524,458000,456990,457308
20170911 17:10:00,457308,457308,456530,456450
20170911 17:15:00,456370,456980,455523,456000
20170911 17:20:00,456000,456000,454960,455729
20170911 17:25:00,455679,455699,454521,454521
20170911 17:30:00,454521,454575,453380,453771
20170911 17:35:00,453381,455000,453100,454568
20170911 17:40:00,454568,456000,453994,455506
20170911 17:45:00,455505,458561,454763,458500
20170911 17:50:00,458559,459000,456510,457500
20170911 17:55:00,457067,457067,456608,457014
20170911 18:00:00,457066,457530,456600,457123
20170911 18:05:00,457499,458500,457253,458237
20170911 18:10:00,458238,458494,457100,457637
20170911 18:15:00,457638,457888,456950,457270
20170911 18:20:00,457250,457860,456950,457860
20170911 18:25:00,457860,458203,457500,458203
20170911 18:30:00,458203,459850,458202,459001
20170911 18:35:00,459288,459289,455752,456009
20170911 18:40:00,456001,456730,456001,456600
20170911 18:45:00,456251,456599,455631,456106
20170911 18:50:00,456131,458189,456086,458189
20170911 18:55:00,457757,458189,456350,456350
20170911 19:00:00,456350,456397,455982,456001
20170911 19:05:00,456001,456125,455352,455906
20170911 19:10:00,455818,456000,454850,454849
20170911 19:15:00,454849,455420,454480,455410
20170911 19:20:00,455410,457655,455291,456996
20170911 19:25:00,456997,457480,455870,457192
20170911 19:30:00,457070,457217,455050,455624
20170911 19:35:00,455625,455791,454320,454981
20170911 19:40:00,454950,454991,453330,453999
20170911 19:45:00,454000,455230,453999,454700
20170911 19:50:00,454850,454882,454300,454369
20170911 19:55:00,454369,455000,453890,454002
20170911 20:00:00,454458,455676,454003,455429
20170911 20:05:00,455428,455899,455000,455652
20170911 20:10:00,455583,455990,454471,454831
20170911 20:15:00,454831,455173,454550,454703
20170911 20:20:00,454667,455775,454667,455006
20170911 20:25:00,455005,455299,454151,454136
20170911 20:30:00,454131,454131,453500,453500
20170911 20:35:00,453492,454100,452168,452350
20170911 20:40:00,452168,453464,452000,452801
20170911 20:45:00,452999,453421,451700,451888
20170911 20:50:00,451888,454998,451888,454996
20170911 20:55:00,455000,455100,453850,454050
20170911 21:00:00,454126,455000,454025,454398
20170911 21:05:00,454400,454898,454400,454700
20170911 21:10:00,454700,455000,454500,454659
20170911 21:15:00,454660,454993,453856,454126
20170911 21:20:00,454129,454990,454129,454977
20170911 21:25:00,454900,454993,454357,454780
20170911 21:30:00,454848,456050,454825,455799
20170911 21:35:00,455799,457000,455597,456222
20170911 21:40:00,456222,457034,455960,457005
20170911 21:45:00,457005,457097,456100,456001
20170911 21:50:00,456000,456000,454110,454866
20170911 21:55:00,454867,456170,454867,456167
20170911 22:00:00,456167,456500,455350,456404
20170911 22:05:00,456404,456500,455502,455555
20170911 22:10:00,455511,456168,455452,455596
20170911 22:15:00,455596,456000,452600,453747
20170911 22:20:00,453817,455000,453692,455035
20170911 22:25:00,454703,455036,454451,454499
20170911 22:30:00,454500,455035,454104,455035
20170911 22:35:00,454902,455350,454740,454766
20170911 22:40:00,454766,456500,454760,456001
20170911 22:45:00,456000,457970,456000,457970
20170911 22:50:00,457970,459700,457970,459700
20170911 22:55:00,459700,461540,458851,459500
20170911 23:00:00,459430,460591,459177,459900
20170911 23:05:00,459680,461020,459660,459840
20170911 23:10:00,459900,461070,459900,460010
20170911 23:15:00,460024,460500,458899,459212
20170911 23:20:00,459010,461500,458933,460998
20170911 23:25:00,460998,460999,459841,460979
20170911 23:30:00,460975,461980,460160,461458
20170911 23:35:00,461458,461540,459672,460451
20170911 23:40:00,460171,460500,459900,460071
20170911 23:45:00,460069,460650,459760,459800
20170911 23:50:00,459800,459925,459360,459632
20170911 23:55:00,459587,460069,459171,459811
20170912 00:00:00,459810,460800,459810,460274
20170912 00:05:00,460498,460638,460000,460600
20170912 00:10:00,460600,460600,458540,458545
20170912 00:15:00,458545,459291,456800,457547
20170912 00:20:00,457547,458425,457524,458425
20170912 00:25:00,458425,458880,458000,458600
20170912 00:30:00,458199,459530,458000,458800
20170912 00:35:00,458708,458962,458100,458814
20170912 00:40:00,458815,459208,458100,459200
20170912 00:45:00,459200,459548,458371,458830
20170912 00:50:00,458830,459750,458830,459350
20170912 00:55:00,459290,459350,458944,458870
20170912 01:00:00,458870,459197,458611,458734
20170912 01:05:00,458733,459700,458650,459699
20170912 01:10:00,459699,460840,459435,460453
20170912 01:15:00,460453,461000,460453,460990
20170912 01:20:00,460990,461250,460565,460622
20170912 01:25:00,460622,461357,460460,460460
20170912 01:30:00,460460,461068,460350,460917
20170912 01:35:00,460916,460999,460621,460999
20170912 01:40:00,460999,461000,460799,460716
20170912 01:45:00,460715,461001,460500,461001
20170912 01:50:00,460951,462000,460802,462000
20170912 01:55:00,462000,462470,461000,461375
20170912 02:00:00,461375,461900,461092,461697
20170912 02:05:00,461699,461999,461362,461997
20170912 02:10:00,461998,462640,461766,462224
20170912 02:15:00,462234,462413,460120,460129
20170912 02:20:00,460346,461212,460238,460911
20170912 02:25:00,460878,461300,460000,460000
20170912 02:30:00,460000,460000,458661,458995
20170912 02:35:00,459000,459388,458396,458550
20170912 02:40:00,458500,459085,458360,458360
20170912 02:45:00,458360,458978,458100,458331
20170912 02:50:00,458330,458619,457410,457587
20170912 02:55:00,457586,458840,457410,458643
20170912 03:00:00,458544,458545,457538,457730
20170912 03:05:00,457730,458480,457730,458480
20170912 03:10:00,458480,458645,458331,458645
20170912 03:15:00,458899,459350,458430,459350
20170912 03:20:00,459200,459500,458900,459003
20170912 03:25:00,459002,459630,458868,459629
20170912 03:30:00,459629,459750,458909,459529
20170912 03:35:00,459560,459750,458500,458820
20170912 03:40:00,458820,458845,458011,458011
20170912 03:45:00,458000,458148,457200,457330
20170912 03:50:00,457330,458050,457330,458050
20170912 03:55:00,458050,458050,457460,457610
20170912 04:00:00,457610,458700,457610,458699
20170912 04:05:00,0,0,0,0
20170912 04:10:00,0,0,0,0
20170912 04:15:00,458076,458228,457722,458207
20170912 04:20:00,458700,458700,456480,457350
20170912 04:25:00,457350,457350,455750,456429
20170912 04:30:00,456430,456430,455001,455639
20170912 04:35:00,455640,455900,455001,455900
20170912 04:40:00,455900,456550,455320,455283
20170912 04:45:00,455282,456193,455282,456051
20170912 04:50:00,456050,456960,455622,456800
20170912 04:55:00,456621,456928,456020,456750
20170912 05:00:00,456750,457500,456750,457300
20170912 05:05:00,457145,457196,456643,456501
20170912 05:10:00,456501,456530,456500,456524
20170912 05:15:00,456524,457380,456523,457380
20170912 05:20:00,457380,457380,456010,456357
20170912 05:25:00,456357,456510,455483,455786
20170912 05:30:00,455786,456490,455785,456469
20170912 05:35:00,456475,457003,456475,457003
20170912 05:40:00,457259,457369,456666,456621
20170912 05:45:00,457214,457570,456711,456711
20170912 05:50:00,456710,456711,455514,455925
20170912 05:55:00,455925,456546,455355,456900
20170912 06:00:00,457008,457190,456500,457164
20170912 06:05:00,457164,457164,456498,456503
20170912 06:10:00,456503,456797,455930,456788
20170912 06:15:00,456788,457082,456000,456084
20170912 06:20:00,456084,456831,455833,456100
20170912 06:25:00,456100,456743,456100,456743
20170912 06:30:00,456900,456969,456349,457000
20170912 06:35:00,457000,457100,456325,456670
20170912 06:40:00,456325,456569,455540,456468
20170912 06:45:00,456469,456470,456000,456546
20170912 06:50:00,456547,456820,455975,455975
20170912 06:55:00,455975,457100,455975,457005
20170912 07:00:00,457005,457005,456481,456900
20170912 07:05:00,456900,458191,456500,458152
20170912 07:10:00,458201,458660,457539,458659
20170912 07:15:00,458659,459050,458359,458770
20170912 07:20:00,458770,458967,458156,458162
20170912 07:25:00,458162,458899,456740,457038
20170912 07:30:00,457040,457097,456253,457039
20170912 07:35:00,457039,458600,456295,458073
20170912 07:40:00,457809,458000,457620,458450
20170912 07:45:00,458500,458900,458500,458500
20170912 07:50:00,458324,458623,457510,457452
20170912 07:55:00,457452,458728,457245,458728
20170912 08:00:00,458745,459240,458395,459240
20170912 08:05:00,459200,459500,458736,459300
20170912 08:10:00,459500,459770,459301,459772
20170912 08:15:00,459772,459940,458802,459694
20170912 08:20:00,459426,459939,459075,459699
20170912 08:25:00,459699,460000,459350,459999
20170912 08:30:00,459999,460839,459651,460273
20170912 08:35:00,460273,460275,459080,459495
20170912 08:40:00,459998,460273,459163,459100
20170912 08:45:00,459080,459639,458994,459083
20170912 08:50:00,459082,459082,458000,458509
20170912 08:55:00,458509,459160,458001,459160
20170912 09:00:00,459160,459901,459160,459200
20170912 09:05:00,459157,459157,456089,457372
20170912 09:10:00,457372,457728,455600,455995
20170912 09:15:00,456000,456200,455501,456109
20170912 09:20:00,456109,457000,455550,456261
20170912 09:25:00,456261,457000,455571,456997
20170912 09:30:00,456997,457670,456997,457601
20170912 09:35:00,457641,457819,457122,457130
20170912 09:40:00,457100,457100,456360,456780
20170912 09:45:00,456800,458499,456780,458400
20170912 09:50:00,458500,458999,458171,458958
20170912 09:55:00,458959,459800,458182,459799
20170912 10:00:00,459799,460000,459130,459599
20170912 10:05:00,459599,459947,459401,459726
20170912 10:10:00,459725,460250,459500,460250
20170912 10:15:00,460250,460750,460035,460600
20170912 10:20:00,460600,460807,459200,459202
20170912 10:25:00,459201,460277,459200,460500
20170912 10:30:00,460500,461600,460100,461254
20170912 10:35:00,461254,461256,460100,460135
20170912 10:40:00,460133,460133,459640,459501
20170912 10:45:00,459501,460235,459499,460000
20170912 10:50:00,459800,460099,459800,459999
20170912 10:55:00,460000,460129,459118,459918
20170912 11:00:00,459809,460251,459809,460251
20170912 11:05:00,460251,461000,460251,460513
20170912 11:10:00,460513,461048,459840,461048
20170912 11:15:00,461048,461048,459600,459450
20170912 11:20:00,459357,460740,459260,460740
20170912 11:25:00,460740,460888,460351,460886
20170912 11:30:00,460887,460990,460400,460867
20170912 11:35:00,460867,460990,460867,460989
20170912 11:40:00,460990,461270,460990,461000
20170912 11:45:00,460991,461700,460991,461501
20170912 11:50:00,461501,462000,461500,462000
20170912 11:55:00,462000,462240,461498,461988
20170912 12:00:00,461989,462000,461500,461998
20170912 12:05:00,461998,462780,461389,462696
20170912 12:10:00,462697,462700,461260,461261
20170912 12:15:00,461261,462248,461055,462140
20170912 12:20:00,462137,462248,461390,462203
20170912 12:25:00,462200,462552,461810,462426
20170912 12:30:00,462428,463002,461970,463000
20170912 12:35:00,463000,463897,462780,463335
20170912 12:40:00,463334,463884,462720,463430
20170912 12:45:00,463430,463490,462720,463240
20170912 12:50:00,463240,463800,463100,463502
20170912 12:55:00,463502,464190,463160,463998
20170912 13:00:00,463998,464309,462860,463689
20170912 13:05:00,463744,465000,463684,464962
20170912 13:10:00,464900,465000,464220,464704
20170912 13:15:00,464340,464999,463623,463989
20170912 13:20:00,463989,464097,462000,463055
20170912 13:25:00,463055,463781,462999,463600
20170912 13:30:00,463600,463900,462810,463659
20170912 13:35:00,463659,464055,462884,463401
20170912 13:40:00,463400,464000,463144,464000
20170912 13:45:00,464000,464599,463993,464193
20170912 13:50:00,464193,464800,463730,464500
20170912 13:55:00,464500,464500,463800,464120
20170912 14:00:00,464120,464120,463281,464119
20170912 14:05:00,464120,465256,464119,464494
20170912 14:10:00,464827,465450,464498,465393
20170912 14:15:00,465391,466059,464597,466000
20170912 14:20:00,466059,466152,465000,465000
20170912 14:25:00,464999,465973,464999,465974
20170912 14:30:00,466000,466450,465563,466152
20170912 14:35:00,466152,466755,465887,466760
20170912 14:40:00,466734,466900,466100,466962
20170912 14:45:00,466994,468071,466576,468000
20170912 14:50:00,468071,468400,467012,467909
20170912 14:55:00,467843,468000,467365,467743
20170912 15:00:00,467737,468046,467050,467900
20170912 15:05:00,467900,468850,467895,468603
20170912 15:10:00,468848,469219,468500,469000
20170912 15:15:00,469000,470000,469000,469999
20170912 15:20:00,470000,471050,469990,471049
20170912 15:25:00,471049,472050,471049,471800
20170912 15:30:00,471800,472000,470610,471352
20170912 15:35:00,471353,472000,471342,471643
20170912 15:40:00,471900,472500,471640,472479
20170912 15:45:00,472479,473270,471630,471875
20170912 15:50:00,471727,473053,471636,472601
20170912 15:55:00,472601,474400,472589,474389
20170912 16:00:00,474389,474800,473650,474598
20170912 16:05:00,474598,474600,472230,472368
20170912 16:10:00,472368,473623,472368,473500
20170912 16:15:00,473500,473500,470665,470750
20170912 16:20:00,470750,471130,469810,471120
20170912 16:25:00,471130,472830,471130,472610
20170912 16:30:00,472899,472899,471500,471998
20170912 16:35:00,471998,473467,471800,473343
20170912 16:40:00,473385,474820,472780,474081
20170912 16:45:00,474081,474211,473733,473791
20170912 16:50:00,473800,474210,473533,474195
20170912 16:55:00,474200,474211,472210,472500
20170912 17:00:00,472500,472618,472100,472579
20170912 17:05:00,472579,473800,472579,472806
20170912 17:10:00,472802,473450,471870,472276
20170912 17:15:00,472276,472300,471140,471682
20170912 17:20:00,472000,472185,470810,470820
20170912 17:25:00,470820,470910,468590,468600
20170912 17:30:00,468600,469810,466890,469404
20170912 17:35:00,469405,469405,465420,465630
20170912 17:40:00,465420,466520,465080,465080
20170912 17:45:00,465049,467660,465000,467500
20170912 17:50:00,467425,468000,466900,467634
20170912 17:55:00,467635,469428,467500,469428
20170912 18:00:00,469443,469821,468220,468489
20170912 18:05:00,468487,469313,467380,468610
20170912 18:10:00,468610,468709,468001,468705
20170912 18:15:00,468700,469782,468700,469255
20170912 18:20:00,469300,469300,467800,468824
20170912 18:25:00,468830,469650,466460,468450
20170912 18:30:00,468450,470482,468450,470430
20170912 18:35:00,470400,470960,468113,470500
20170912 18:40:00,470500,471010,469771,470092
20170912 18:45:00,470091,471470,470081,470997
20170912 18:50:00,470991,470991,468950,468950
20170912 18:55:00,468932,470820,468500,470090
20170912 19:00:00,470050,470900,469936,470521
20170912 19:05:00,470520,471000,469000,469015
20170912 19:10:00,469015,470390,469000,469848
20170912 19:15:00,469848,470389,469240,469249
20170912 19:20:00,469240,469249,468000,468618
20170912 19:25:00,468897,468900,467800,468001
20170912 19:30:00,468050,469690,466540,468983
20170912 19:35:00,469379,469940,468330,469540
20170912 19:40:00,469540,469920,468722,468971
20170912 19:45:00,468970,469602,468822,468800
20170912 19:50:00,468800,469370,468100,469369
20170912 19:55:00,469370,469370,467904,468499
20170912 20:00:00,468700,470989,468503,469997
20170912 20:05:00,469998,471543,469757,470750
20170912 20:10:00,470750,472500,470531,471000
20170912 20:15:00,471000,472040,470500,470481
20170912 20:20:00,470500,471450,470480,471000
20170912 20:25:00,470989,471400,470253,471099
20170912 20:30:00,470928,471000,470500,470954
20170912 20:35:00,470953,471000,470170,470300
20170912 20:40:00,470500,470918,470094,470589
20170912 20:45:00,470499,470500,469843,470105
20170912 20:50:00,470150,470300,469181,469255
20170912 20:55:00,469255,469900,469100,469263
20170912 21:00:00,469259,471040,469259,470700
20170912 21:05:00,470700,471001,470031,470985
20170912 21:10:00,470985,471200,470826,471250
20170912 21:15:00,471269,471780,471021,471600
20170912 21:20:00,471694,471694,470001,470579
20170912 21:25:00,470529,471119,470000,470000
20170912 21:30:00,470000,470320,469290,470000
20170912 21:35:00,470000,470500,469505,469700
20170912 21:40:00,469700,469907,469020,469249
20170912 21:45:00,469247,470650,469247,470412
20170912 21:50:00,470500,470537,469810,470000
20170912 21:55:00,470000,470204,469270,469762
20170912 22:00:00,469768,470210,468980,469359
20170912 22:05:00,469369,469430,467640,468863
20170912 22:10:00,467788,468863,467151,468460
20170912 22:15:00,468500,468505,467000,467000
20170912 22:20:00,467001,467001,465100,465559
20170912 22:25:00,465149,466890,465000,466000
20170912 22:30:00,466000,468177,466000,467300
20170912 22:35:00,467301,467760,466888,467740
20170912 22:40:00,467740,468118,467000,467099
20170912 22:45:00,467100,467279,465875,466198
20170912 22:50:00,466198,466950,465745,466152
20170912 22:55:00,466146,466146,464565,464716
20170912 23:00:00,464990,466729,464610,465690
20170912 23:05:00,465692,467350,465692,466400
20170912 23:10:00,466400,466400,465500,466252
20170912 23:15:00,465523,466000,465040,466000
20170912 23:20:00,466000,466000,464859,464800
20170912 23:25:00,464800,465890,464500,465889
20170912 23:30:00,465890,467000,465260,466849
20170912 23:35:00,466251,467048,465901,466975
20170912 23:40:00,466980,468668,466532,468500
20170912 23:45:00,468500,468700,467121,467678
20170912 23:50:00,467675,468242,467320,467488
20170912 23:55:00,467488,468300,467121,468180
20170913 00:00:00,468180,468299,466926,467502
20170913 00:05:00,467010,467550,466700,466850
20170913 00:10:00,466857,468328,466857,468319
20170913 00:15:00,468317,468500,467510,467948
20170913 00:20:00,467949,468310,467217,467655
20170913 00:25:00,467657,467900,467000,467564
20170913 00:30:00,467565,467567,466966,467667
20170913 00:35:00,467499,467900,466730,467595
20170913 00:40:00,467596,467600,465400,465401
20170913 00:45:00,465400,466190,465010,465010
20170913 00:50:00,465100,466100,465000,465500
20170913 00:55:00,465500,466100,464500,465175
20170913 01:00:00,465175,465175,463200,463200
20170913 01:05:00,463200,464300,462500,463125
20170913 01:10:00,463125,464140,462048,464000
20170913 01:15:00,464000,464000,462626,462680
20170913 01:20:00,462680,462872,460604,462020
20170913 01:25:00,462020,464202,460580,463495
20170913 01:30:00,463495,464050,463115,464050
20170913 01:35:00,464050,464304,463983,464000
20170913 01:40:00,464000,464499,462100,463980
20170913 01:45:00,463985,464650,463419,464500
20170913 01:50:00,464500,464538,464000,464211
20170913 01:55:00,464210,464210,463501,464153
20170913 02:00:00,464159,464159,463501,463600
20170913 02:05:00,463600,464158,463501,463501
20170913 02:10:00,463500,463800,463201,463348
20170913 02:15:00,463347,464064,462660,462655
20170913 02:20:00,462655,463320,461020,462863
20170913 02:25:00,462864,462874,462210,462871
20170913 02:30:00,462921,464800,462921,464799
20170913 02:35:00,464799,464999,463990,464480
20170913 02:40:00,464530,465859,464530,465599
20170913 02:45:00,465799,466350,465172,466470
20170913 02:50:00,466500,466638,465200,466000
20170913 02:55:00,466000,466629,465500,465693
20170913 03:00:00,465999,465999,460001,460470
20170913 03:05:00,460470,461430,458290,458290
20170913 03:10:00,458250,459520,457000,457212
20170913 03:15:00,457639,457640,454180,454756
20170913 03:20:00,454752,458510,454180,457731
20170913 03:25:00,457731,457901,451080,451640
20170913 03:30:00,451505,452860,450052,452550
20170913 03:35:00,452859,456470,452000,453659
20170913 03:40:00,453530,454930,452000,454319
20170913 03:45:00,454320,457750,453504,455760
20170913 03:50:00,455760,456660,454750,454750
20170913 03:55:00,454749,456192,454625,455001
20170913 04:00:00,454625,455100,452531,454670
20170913 04:05:00,0,0,0,0
20170913 04:10:00,0,0,0,0
20170913 04:15:00,454670,455480,452526,452550
20170913 04:20:00,452575,454509,452460,454669
20170913 04:25:00,454669,455040,452980,453390
20170913 04:30:00,453400,454760,452981,454500
20170913 04:35:00,454500,456850,454500,455373
20170913 04:40:00,455363,456227,455000,455000
20170913 04:45:00,455000,456200,455000,456360
20170913 04:50:00,456276,457441,455687,457446
20170913 04:55:00,457441,459340,457280,457731
20170913 05:00:00,457731,458096,457180,457884
20170913 05:05:00,457939,457940,456230,456230
20170913 05:10:00,456230,456348,453710,454336
20170913 05:15:00,454334,455030,454269,455320
20170913 05:20:00,455320,455920,454701,455289
20170913 05:25:00,455239,456220,454831,455336
20170913 05:30:00,455336,456664,455275,455603
20170913 05:35:00,455597,456866,455429,456101
20170913 05:40:00,456100,458855,455681,458689
20170913 05:45:00,458687,458757,457935,458499
20170913 05:50:00,458280,458280,457471,458000
20170913 05:55:00,458000,458100,457330,458001
20170913 06:00:00,458001,459480,458001,459402
20170913 06:05:00,459001,459750,457140,458900
20170913 06:10:00,458939,459416,458360,458351
20170913 06:15:00,458349,458349,456643,457866
20170913 06:20:00,457866,458459,457850,458323
20170913 06:25:00,458378,458900,458000,458351
20170913 06:30:00,458351,459176,458187,459199
20170913 06:35:00,459199,460740,459199,460746
20170913 06:40:00,460750,461710,460534,461599
20170913 06:45:00,461436,461690,460656,461016
20170913 06:50:00,460657,461200,459351,459536
20170913 06:55:00,459536,460650,459450,460656
20170913 07:00:00,460656,461001,460054,460919
20170913 07:05:00,460925,461108,458598,458998
20170913 07:10:00,458651,459799,458540,459649
20170913 07:15:00,459649,459700,459100,459350
20170913 07:20:00,459182,459223,458109,458731
20170913 07:25:00,458731,459140,458731,459140
20170913 07:30:00,459278,460006,459110,459499
20170913 07:35:00,459499,459860,459101,459111
20170913 07:40:00,459102,459675,458850,459674
20170913 07:45:00,459590,459800,459408,459700
20170913 07:50:00,459675,460130,459399,460000
20170913 07:55:00,460000,460221,459370,459371
20170913 08:00:00,459370,460118,459370,459671
20170913 08:05:00,460069,460069,458300,458300
20170913 08:10:00,458300,458379,456075,456500
20170913 08:15:00,456499,458811,456499,458519
20170913 08:20:00,458519,458519,456890,457024
20170913 08:25:00,457022,457499,456820,457498
20170913 08:30:00,457499,457588,456490,456994
20170913 08:35:00,456594,458000,456594,457600
20170913 08:40:00,457600,458750,457599,458706
20170913 08:45:00,458706,460000,458488,459650
20170913 08:50:00,459650,459999,458940,459560
20170913 08:55:00,459560,459999,458240,458240
20170913 09:00:00,458250,458799,457389,458800
20170913 09:05:00,458799,458900,455480,455500
20170913 09:10:00,455500,455519,452879,454000
20170913 09:15:00,454000,454025,451901,452025
20170913 09:20:00,452438,453862,450859,451552
20170913 09:25:00,451390,451552,448754,449004
20170913 09:30:00,449001,450392,448764,450280
20170913 09:35:00,450280,452589,450280,452589
20170913 09:40:00,452589,453747,451851,453665
20170913 09:45:00,453665,454998,453316,453950
20170913 09:50:00,454000,454678,453100,453434
20170913 09:55:00,453710,454175,453438,453673
