1529701761,671005.000000000000,0.300000000000
1529701761,671005.000000000000,0.050000000000
1529701761,671005.000000000000,0.250000000000
1529701761,671005.000000000000,1.000000000000
1529701761,671020.000000000000,0.019900000000
1529701764,671005.000000000000,0.200000000000
1529701765,671005.000000000000,0.093100000000
1529701765,671005.000000000000,0.000400000000
1529701765,671000.000000000000,0.001400000000
1529701765,671000.000000000000,0.004000000000
1529701765,671000.000000000000,0.010000000000
1529701765,671000.000000000000,0.000100000000
1529701765,671000.000000000000,0.001200000000
1529701765,671000.000000000000,0.000100000000
1529701765,671000.000000000000,0.000400000000
1529701765,671000.000000000000,0.095000000000
1529701765,670550.000000000000,0.010000000000
1529701765,670500.000000000000,0.001000000000
1529701765,670500.000000000000,0.000400000000
1529701765,670500.000000000000,0.382900000000
1529701767,670500.000000000000,0.010000000000
1529701769,670500.000000000000,0.049000000000
1529701770,670500.000000000000,0.200000000000
1529701771,671005.000000000000,0.045500000000
1529701773,670500.000000000000,0.200000000000
1529701778,670510.000000000000,0.006000000000
1529701778,670510.000000000000,0.004000000000
1529701778,670500.000000000000,0.158100000000
1529701779,670100.000000000000,0.000400000000
1529701779,670100.000000000000,0.010000000000
1529701780,670100.000000000000,0.139600000000
1529701780,670025.000000000000,0.050000000000
1529701780,670010.000000000000,0.100000000000
1529701780,670005.000000000000,0.010000000000
1529701780,670005.000000000000,0.011900000000
1529701780,670005.000000000000,0.002000000000
1529701780,670005.000000000000,0.000400000000
1529701780,670000.000000000000,0.001000000000
1529701780,670000.000000000000,0.020000000000
1529701780,670000.000000000000,0.001400000000
1529701780,670000.000000000000,0.000400000000
1529701780,670000.000000000000,0.100000000000
1529701780,670000.000000000000,0.014000000000
1529701780,670000.000000000000,0.014000000000
1529701780,670000.000000000000,0.014000000000
1529701780,670000.000000000000,0.004000000000
1529701780,670000.000000000000,0.015000000000
1529701780,670000.000000000000,0.001000000000
1529701780,670000.000000000000,0.029900000000
1529701780,670000.000000000000,0.010000000000
1529701780,670000.000000000000,0.010000000000
1529701780,670000.000000000000,0.010000000000
1529701780,670000.000000000000,0.000400000000
1529701780,670000.000000000000,0.001300000000
1529701780,670000.000000000000,0.010000000000
1529701780,670000.000000000000,0.004500000000
1529701780,670000.000000000000,0.100000000000
1529701780,670000.000000000000,0.010000000000
1529701780,670000.000000000000,0.010000000000
1529701780,670000.000000000000,0.305200000000
1529701781,670000.000000000000,0.010000000000
1529701785,670105.000000000000,0.050000000000
1529701785,670000.000000000000,0.110700000000
1529701785,670000.000000000000,0.000100000000
1529701785,670000.000000000000,0.022400000000
1529701785,670000.000000000000,0.007500000000
